,0
1913-01-04,0.0
1913-02-01,825.3214285714286
1913-03-01,759.0
1913-04-01,855.5483870967741
1913-05-01,940.1
1913-06-01,1280.8387096774193
1913-07-01,1177.8333333333333
1913-08-01,1213.5483870967741
1913-09-01,1331.6774193548388
1913-10-01,1574.7
1913-11-01,1334.5483870967741
1913-12-01,1161.2
1914-01-01,1119.0645161290322
1914-02-01,1149.967741935484
1914-03-01,1192.857142857143
1914-04-01,1130.7096774193549
1914-05-01,1216.5
1914-06-01,1250.1612903225807
1914-07-01,1138.6666666666667
1914-08-01,1252.3870967741937
1914-09-01,1072.9032258064517
1914-10-01,1089.5
1914-11-01,1244.1290322580646
1914-12-01,1209.3
1915-01-01,1082.6774193548388
1915-02-01,1020.5806451612904
1915-03-01,1109.25
1915-04-01,1202.0967741935483
1915-05-01,1220.2333333333333
1915-06-01,1313.967741935484
1915-07-01,1357.4333333333334
1915-08-01,1519.741935483871
1915-09-01,1630.1935483870968
1915-10-01,1381.4333333333334
1915-11-01,1381.4516129032259
1915-12-01,1138.8333333333333
1916-01-01,1330.6774193548388
1916-02-01,1353.1935483870968
1916-03-01,1290.5172413793102
1916-04-01,1491.3870967741937
1916-05-01,1463.5333333333333
1916-06-01,1497.7096774193549
1916-07-01,1296.4
1916-08-01,1493.3548387096773
1916-09-01,1590.6129032258063
1916-10-01,1505.0666666666666
1916-11-01,1471.6774193548388
1916-12-01,1530.5666666666666
1917-01-01,1438.1290322580646
1917-02-01,1388.258064516129
1917-03-01,1653.357142857143
1917-04-01,1569.3548387096773
1917-05-01,1406.8333333333333
1917-06-01,1546.516129032258
1917-07-01,1553.0666666666666
1917-08-01,1426.8709677419354
1917-09-01,1339.8064516129032
1917-10-01,1375.7666666666667
1917-11-01,1422.9032258064517
1917-12-01,1272.0666666666666
1918-01-01,1238.774193548387
1918-02-01,1224.3870967741937
1918-03-01,1231.392857142857
1918-04-01,1202.8709677419354
1918-05-01,1211.3666666666666
1918-06-01,1441.6129032258063
1918-07-01,1558.3333333333333
1918-08-01,1460.483870967742
1918-09-01,1493.6129032258063
1918-10-01,1377.3
1918-11-01,1326.258064516129
1918-12-01,1322.6
1919-01-01,1308.6129032258063
1919-02-01,1291.6774193548388
1919-03-01,1355.0357142857142
1919-04-01,1342.225806451613
1919-05-01,1470.2
1919-06-01,1603.1612903225807
1919-07-01,1681.1666666666667
1919-08-01,1462.0
1919-09-01,1419.4516129032259
1919-10-01,1459.3
1919-11-01,1507.7096774193549
1919-12-01,1437.0333333333333
1920-01-01,1450.032258064516
1920-02-01,1244.774193548387
1920-03-01,1230.7586206896551
1920-04-01,1260.8709677419354
1920-05-01,1352.8
1920-06-01,1347.741935483871
1920-07-01,1495.3666666666666
1920-08-01,1409.3870967741937
1920-09-01,1304.9354838709678
1920-10-01,1316.3666666666666
1920-11-01,1377.225806451613
1920-12-01,1358.9666666666667
1921-01-01,1294.774193548387
1921-02-01,1135.8387096774193
1921-03-01,1163.9285714285713
1921-04-01,1203.258064516129
1921-05-01,1348.4
1921-06-01,1382.483870967742
1921-07-01,1473.8666666666666
1921-08-01,1836.1290322580646
1921-09-01,1617.1612903225807
1921-10-01,1664.5
1921-11-01,1766.3548387096773
1921-12-01,1311.8333333333333
1922-01-01,1395.2903225806451
1922-02-01,1193.1935483870968
1922-03-01,1278.4642857142858
1922-04-01,1672.8709677419354
1922-05-01,1342.1666666666667
1922-06-01,1581.8387096774193
1922-07-01,1575.7
1922-08-01,1516.5806451612902
1922-09-01,1495.4193548387098
1922-10-01,1506.1666666666667
1922-11-01,1497.3870967741937
1922-12-01,1474.7666666666667
1923-01-01,1405.8709677419354
1923-02-01,1353.5483870967741
1923-03-01,1399.4285714285713
1923-04-01,1456.5483870967741
1923-05-01,1552.0
1923-06-01,1446.3225806451612
1923-07-01,1420.0333333333333
1923-08-01,1868.7096774193549
1923-09-01,1665.1612903225807
1923-10-01,1599.1333333333334
1923-11-01,1695.258064516129
1923-12-01,1635.4
1924-01-01,1654.6129032258063
1924-02-01,1672.9354838709678
1924-03-01,1565.9310344827586
1924-04-01,1554.1935483870968
1924-05-01,1637.6333333333334
1924-06-01,1672.8387096774193
1924-07-01,1636.3666666666666
1924-08-01,1757.967741935484
1924-09-01,1713.7096774193549
1924-10-01,1775.5666666666666
1924-11-01,1834.0645161290322
1924-12-01,1777.9
1925-01-01,1724.6774193548388
1925-02-01,1669.774193548387
1925-03-01,1687.357142857143
1925-04-01,1538.6774193548388
1925-05-01,1625.2666666666667
1925-06-01,1719.9354838709678
1925-07-01,1865.4
1925-08-01,1952.3225806451612
1925-09-01,1800.1612903225807
1925-10-01,1650.3666666666666
1925-11-01,1754.5806451612902
1925-12-01,1615.6666666666667
1926-01-01,1615.0645161290322
1926-02-01,1551.225806451613
1926-03-01,1625.642857142857
1926-04-01,1680.0967741935483
1926-05-01,1810.2
1926-06-01,1780.9032258064517
1926-07-01,1704.0
1926-08-01,1919.1290322580646
1926-09-01,1796.8709677419354
1926-10-01,1825.7666666666667
1926-11-01,1754.7096774193549
1926-12-01,1712.0
1927-01-01,1632.8064516129032
1927-02-01,1637.3548387096773
1927-03-01,1647.5714285714287
1927-04-01,1601.967741935484
1927-05-01,1748.4666666666667
1927-06-01,1897.032258064516
1927-07-01,1706.9333333333334
1927-08-01,1823.741935483871
1927-09-01,1872.6129032258063
1927-10-01,1795.0333333333333
1927-11-01,1862.3870967741937
1927-12-01,1830.5
1928-01-01,1790.1612903225807
1928-02-01,1679.6451612903227
1928-03-01,1645.896551724138
1928-04-01,1726.8709677419354
1928-05-01,1681.1333333333334
1928-06-01,1754.225806451613
1928-07-01,1789.5666666666666
1928-08-01,1990.6774193548388
1928-09-01,1888.9032258064517
1928-10-01,1961.7666666666667
1928-11-01,1970.3870967741937
1928-12-01,1816.3666666666666
1929-01-01,1639.3870967741937
1929-02-01,1640.5483870967741
1929-03-01,1807.9642857142858
1929-04-01,2031.1935483870968
1929-05-01,2019.6333333333334
1929-06-01,2158.483870967742
1929-07-01,1946.2666666666667
1929-08-01,2080.2903225806454
1929-09-01,2038.1290322580646
1929-10-01,2169.133333333333
1929-11-01,2007.225806451613
1929-12-01,1969.4
1930-01-01,1838.5806451612902
1930-02-01,1808.483870967742
1930-03-01,1802.1785714285713
1930-04-01,1827.8709677419354
1930-05-01,1978.1
1930-06-01,1981.516129032258
1930-07-01,2082.3333333333335
1930-08-01,1990.483870967742
1930-09-01,2014.0
1930-10-01,1928.1666666666667
1930-11-01,1976.3870967741937
1930-12-01,1985.8
1931-01-01,1801.8387096774193
1931-02-01,1631.6451612903227
1931-03-01,1678.142857142857
1931-04-01,1809.4193548387098
1931-05-01,1856.7666666666667
1931-06-01,1857.0967741935483
1931-07-01,1918.8333333333333
1931-08-01,1937.9032258064517
1931-09-01,1848.8064516129032
1931-10-01,1818.6
1931-11-01,1910.8709677419354
1931-12-01,1803.4666666666667
1932-01-01,1725.6451612903227
1932-02-01,1746.516129032258
1932-03-01,1887.655172413793
1932-04-01,1849.6451612903227
1932-05-01,1890.2333333333333
1932-06-01,1850.8064516129032
1932-07-01,2070.7
1932-08-01,2162.1612903225805
1932-09-01,2158.935483870968
1932-10-01,1997.8333333333333
1932-11-01,1970.258064516129
1932-12-01,1898.3
1933-01-01,1885.1612903225807
1933-02-01,1790.741935483871
1933-03-01,1860.892857142857
1933-04-01,1839.6774193548388
1933-05-01,2027.5
1933-06-01,2036.1290322580646
1933-07-01,2064.4333333333334
1933-08-01,2128.8387096774195
1933-09-01,2225.0967741935483
1933-10-01,2080.133333333333
1933-11-01,2030.9032258064517
1933-12-01,1932.2333333333333
1934-01-01,1857.0967741935483
1934-02-01,1799.032258064516
1934-03-01,1805.1785714285713
1934-04-01,1861.6129032258063
1934-05-01,1937.7666666666667
1934-06-01,1979.0645161290322
1934-07-01,2112.9
1934-08-01,2299.9032258064517
1934-09-01,2218.1612903225805
1934-10-01,2145.5
1934-11-01,2078.548387096774
1934-12-01,1869.8333333333333
1935-01-01,1800.0967741935483
1935-02-01,1724.3225806451612
1935-03-01,1785.75
1935-04-01,1797.0967741935483
1935-05-01,1857.5
1935-06-01,1982.516129032258
1935-07-01,2007.3666666666666
1935-08-01,2314.5806451612902
1935-09-01,2274.3548387096776
1935-10-01,1968.7333333333333
1935-11-01,1979.258064516129
1935-12-01,2003.6333333333334
1936-01-01,1931.258064516129
1936-02-01,1839.225806451613
1936-03-01,1807.7586206896551
1936-04-01,1884.4516129032259
1936-05-01,1940.6333333333334
1936-06-01,2094.935483870968
1936-07-01,2073.766666666667
1936-08-01,1930.1290322580646
1936-09-01,1954.8709677419354
1936-10-01,1867.8
1936-11-01,1985.7096774193549
1936-12-01,1842.3666666666666
1937-01-01,1708.8387096774193
1937-02-01,1601.5483870967741
1937-03-01,1723.1785714285713
1937-04-01,1755.4193548387098
1937-05-01,1916.9333333333334
1937-06-01,1949.3225806451612
1937-07-01,2194.4333333333334
1937-08-01,2220.8387096774195
1937-09-01,2210.0967741935483
1937-10-01,2040.2666666666667
1937-11-01,2027.483870967742
1937-12-01,1968.0333333333333
1938-01-01,1762.1935483870968
1938-02-01,1749.4516129032259
1938-03-01,1714.25
1938-04-01,1874.6774193548388
1938-05-01,2035.5666666666666
1938-06-01,2069.4193548387098
1938-07-01,2348.0
1938-08-01,2514.7419354838707
1938-09-01,2510.8387096774195
1938-10-01,2493.5666666666666
1938-11-01,2539.8709677419356
1938-12-01,2507.5333333333333
1939-01-01,2491.0
1939-02-01,2605.2580645161293
1939-03-01,2742.035714285714
1939-04-01,2664.6451612903224
1939-05-01,2706.733333333333
1939-06-01,2697.1935483870966
1939-07-01,2857.4
1939-08-01,2813.7419354838707
1939-09-01,2639.5806451612902
1939-10-01,2637.366666666667
1939-11-01,2653.548387096774
1939-12-01,2777.5
1940-01-01,2757.5806451612902
1940-02-01,2866.2903225806454
1940-03-01,2879.3793103448274
1940-04-01,2788.8709677419356
1940-05-01,2866.5
1940-06-01,1981.7096774193549
1940-07-01,2547.733333333333
1940-08-01,2846.516129032258
1940-09-01,2819.2903225806454
1940-10-01,2750.766666666667
1940-11-01,2823.1290322580644
1940-12-01,2608.766666666667
1941-01-01,2491.0
1941-02-01,2495.967741935484
1941-03-01,2565.0
1941-04-01,2610.7096774193546
1941-05-01,2808.0666666666666
1941-06-01,2914.967741935484
1941-07-01,2943.733333333333
1941-08-01,3013.7096774193546
1941-09-01,2895.6129032258063
1941-10-01,2911.633333333333
1941-11-01,2832.3225806451615
1941-12-01,2865.4333333333334
1942-01-01,2804.7741935483873
1942-02-01,2873.8387096774195
1942-03-01,2937.5714285714284
1942-04-01,3031.1290322580644
1942-05-01,2973.0666666666666
1942-06-01,2860.483870967742
1942-07-01,3015.0
1942-08-01,3144.5806451612902
1942-09-01,3074.7419354838707
1942-10-01,3115.0333333333333
1942-11-01,3162.548387096774
1942-12-01,3414.3333333333335
1943-01-01,3328.1935483870966
1943-02-01,3424.9032258064517
1943-03-01,3360.964285714286
1943-04-01,3379.7419354838707
1943-05-01,3561.9333333333334
1943-06-01,3773.8387096774195
1943-07-01,3859.4333333333334
1943-08-01,4003.064516129032
1943-09-01,4045.6774193548385
1943-10-01,4086.9666666666667
1943-11-01,4095.2903225806454
1943-12-01,4175.833333333333
1944-01-01,4273.870967741936
1944-02-01,4217.645161290323
1944-03-01,4221.793103448276
1944-04-01,4279.225806451613
1944-05-01,4144.8
1944-06-01,4313.967741935484
1944-07-01,4655.9
1944-08-01,4546.419354838709
1944-09-01,4439.645161290323
1944-10-01,1753.2
1944-11-01,0.0
1944-12-01,0.0
1945-01-01,1158.258064516129
1945-02-01,4044.8709677419356
1945-03-01,3963.25
1945-04-01,4112.129032258064
1945-05-01,4506.3
1945-06-01,4310.290322580645
1945-07-01,4139.1
1945-08-01,3786.032258064516
1945-09-01,4074.935483870968
1945-10-01,4429.8
1945-11-01,4201.096774193548
1945-12-01,4660.633333333333
1946-01-01,4689.935483870968
1946-02-01,4582.129032258064
1946-03-01,4286.285714285715
1946-04-01,4228.129032258064
1946-05-01,4515.766666666666
1946-06-01,4446.741935483871
1946-07-01,4491.233333333334
1946-08-01,4923.935483870968
1946-09-01,5163.806451612903
1946-10-01,5137.3
1946-11-01,5102.4838709677415
1946-12-01,5103.966666666666
1947-01-01,4703.258064516129
1947-02-01,4583.774193548387
1947-03-01,4620.071428571428
1947-04-01,4686.806451612903
1947-05-01,4845.266666666666
1947-06-01,4788.548387096775
1947-07-01,5388.933333333333
1947-08-01,5350.064516129032
1947-09-01,5659.387096774193
1947-10-01,5706.166666666667
1947-11-01,5591.129032258064
1947-12-01,5268.333333333333
1948-01-01,5010.225806451613
1948-02-01,4994.612903225807
1948-03-01,5077.3448275862065
1948-04-01,5007.774193548387
1948-05-01,5132.366666666667
1948-06-01,5343.096774193548
1948-07-01,5226.033333333334
1948-08-01,5236.5161290322585
1948-09-01,5280.096774193548
1948-10-01,5051.7
1948-11-01,4901.064516129032
1948-12-01,5282.133333333333
1949-01-01,4999.4838709677415
1949-02-01,4942.677419354839
1949-03-01,4981.142857142857
1949-04-01,4919.419354838709
1949-05-01,5051.1
1949-06-01,4963.612903225807
1949-07-01,4831.7
1949-08-01,4886.1612903225805
1949-09-01,4641.5161290322585
1949-10-01,4594.366666666667
1949-11-01,4678.580645161291
1949-12-01,4838.366666666667
1950-01-01,4879.8387096774195
1950-02-01,4792.870967741936
1950-03-01,4867.5
1950-04-01,4798.709677419355
1950-05-01,4784.8
1950-06-01,4875.612903225807
1950-07-01,4936.933333333333
1950-08-01,4932.0
1950-09-01,5192.8387096774195
1950-10-01,5196.966666666666
1950-11-01,5276.935483870968
1950-12-01,5669.433333333333
1951-01-01,5712.580645161291
1951-02-01,5667.322580645161
1951-03-01,5460.714285714285
1951-04-01,5858.129032258064
1951-05-01,5981.5
1951-06-01,6399.354838709677
1951-07-01,6760.233333333334
1951-08-01,6933.451612903225
1951-09-01,6890.193548387097
1951-10-01,6496.433333333333
1951-11-01,6368.1612903225805
1951-12-01,5896.866666666667
1952-01-01,6031.903225806452
1952-02-01,5874.0
1952-03-01,6116.931034482759
1952-04-01,6028.387096774193
1952-05-01,6558.066666666667
1952-06-01,6675.290322580645
1952-07-01,6778.066666666667
1952-08-01,6925.258064516129
1952-09-01,6665.0
1952-10-01,6187.566666666667
1952-11-01,6428.645161290323
1952-12-01,6262.766666666666
1953-01-01,5039.645161290323
1953-02-01,5783.870967741936
1953-03-01,7854.071428571428
1953-04-01,8183.064516129032
1953-05-01,7334.9
1953-06-01,8501.09677419355
1953-07-01,8940.166666666666
1953-08-01,8606.225806451614
1953-09-01,9016.967741935483
1953-10-01,9075.433333333332
1953-11-01,9074.741935483871
1953-12-01,8532.833333333334
1954-01-01,8750.677419354839
1954-02-01,8394.064516129032
1954-03-01,8862.357142857143
1954-04-01,8735.322580645161
1954-05-01,8997.133333333333
1954-06-01,9818.548387096775
1954-07-01,10253.966666666667
1954-08-01,10027.935483870968
1954-09-01,9484.58064516129
1954-10-01,9449.966666666667
1954-11-01,9112.032258064517
1954-12-01,8516.533333333333
1955-01-01,9105.161290322581
1955-02-01,8518.354838709678
1955-03-01,8817.57142857143
1955-04-01,9399.0
1955-05-01,10439.966666666667
1955-06-01,10422.41935483871
1955-07-01,11167.866666666667
1955-08-01,11479.354838709678
1955-09-01,11492.870967741936
1955-10-01,11176.2
1955-11-01,10528.935483870968
1955-12-01,10422.233333333334
1956-01-01,10392.90322580645
1956-02-01,10295.483870967742
1956-03-01,10333.448275862069
1956-04-01,10774.58064516129
1956-05-01,10254.266666666666
1956-06-01,11524.193548387097
1956-07-01,11465.466666666667
1956-08-01,11730.838709677419
1956-09-01,11345.870967741936
1956-10-01,10923.866666666667
1956-11-01,10557.741935483871
1956-12-01,9781.266666666666
1957-01-01,9672.225806451614
1957-02-01,9930.967741935483
1957-03-01,10065.357142857143
1957-04-01,10380.709677419354
1957-05-01,11059.666666666666
1957-06-01,11641.90322580645
1957-07-01,13475.8
1957-08-01,13499.677419354839
1957-09-01,11599.967741935483
1957-10-01,10800.266666666666
1957-11-01,10198.064516129032
1957-12-01,9642.0
1958-01-01,9247.41935483871
1958-02-01,9819.677419354839
1958-03-01,9795.714285714286
1958-04-01,9852.90322580645
1958-05-01,10523.333333333334
1958-06-01,11284.838709677419
1958-07-01,11370.666666666666
1958-08-01,11952.258064516129
1958-09-01,10984.838709677419
1958-10-01,11339.0
1958-11-01,10432.90322580645
1958-12-01,10284.0
1959-01-01,10059.677419354839
1959-02-01,9835.161290322581
1959-03-01,10271.785714285714
1959-04-01,11000.645161290322
1959-05-01,11536.0
1959-06-01,13451.290322580646
1959-07-01,15087.666666666666
1959-08-01,14929.032258064517
1959-09-01,13623.548387096775
1959-10-01,15184.333333333334
1959-11-01,13262.90322580645
1959-12-01,10763.0
1960-01-01,10950.322580645161
1960-02-01,11240.0
1960-03-01,11163.448275862069
1960-04-01,11164.193548387097
1960-05-01,12201.666666666666
1960-06-01,13598.709677419354
1960-07-01,14574.0
1960-08-01,14065.161290322581
1960-09-01,13541.290322580646
1960-10-01,12818.0
1960-11-01,13039.677419354839
1960-12-01,12478.666666666666
1961-01-01,10673.548387096775
1961-02-01,11113.870967741936
1961-03-01,11428.57142857143
1961-04-01,11695.806451612903
1961-05-01,11937.333333333334
1961-06-01,13665.161290322581
1961-07-01,15232.333333333334
1961-08-01,14734.516129032258
1961-09-01,14686.451612903225
1961-10-01,13920.0
1961-11-01,13163.548387096775
1961-12-01,12791.666666666666
1962-01-01,12081.612903225807
1962-02-01,12754.838709677419
1962-03-01,12787.142857142857
1962-04-01,12860.322580645161
1962-05-01,13170.666666666666
1962-06-01,13560.645161290322
1962-07-01,16927.666666666668
1962-08-01,16983.225806451614
1962-09-01,15512.58064516129
1962-10-01,14231.333333333334
1962-11-01,14469.032258064517
1962-12-01,14078.0
1963-01-01,13594.193548387097
1963-02-01,15040.967741935483
1963-03-01,14771.785714285714
1963-04-01,15566.129032258064
1963-05-01,15783.666666666666
1963-06-01,15726.129032258064
1963-07-01,16977.0
1963-08-01,17568.709677419356
1963-09-01,18170.322580645163
1963-10-01,15730.333333333334
1963-11-01,12020.0
1963-12-01,9804.0
1964-01-01,9974.838709677419
1964-02-01,10800.322580645161
1964-03-01,9982.413793103447
1964-04-01,11876.129032258064
1964-05-01,12553.0
1964-06-01,13783.548387096775
1964-07-01,12876.666666666666
1964-08-01,13683.870967741936
