date,B28H1804_2
2017-11-20 20:00:00,19.589
2017-11-21 20:00:00,19.621
2017-11-22 20:00:00,19.606
2017-11-23 20:00:00,19.591
2017-11-24 20:00:00,19.609
2017-11-25 20:00:00,19.597
2017-11-26 20:00:00,19.612
2017-11-27 20:00:00,19.636
2017-11-28 20:00:00,19.629
2017-11-29 20:00:00,19.614
2017-11-30 20:00:00,19.609
2017-12-01 20:00:00,19.593
2017-12-02 20:00:00,19.588
2017-12-03 20:00:00,19.603
2017-12-04 20:00:00,19.6
2017-12-05 20:00:00,19.597
2017-12-06 20:00:00,19.592
2017-12-07 20:00:00,19.615
2017-12-08 20:00:00,19.623
2017-12-09 20:00:00,19.647
2017-12-10 20:00:00,19.665
2017-12-11 20:00:00,19.672
2017-12-12 20:00:00,19.674
2017-12-13 20:00:00,19.712
2017-12-14 20:00:00,19.713
2017-12-15 20:00:00,19.69
2017-12-16 20:00:00,19.67
2017-12-17 20:00:00,19.659
2017-12-18 20:00:00,19.678
2017-12-19 20:00:00,19.671
2017-12-20 20:00:00,19.666
2017-12-21 20:00:00,19.663
2017-12-22 20:00:00,19.652
2017-12-23 20:00:00,19.65
2017-12-24 20:00:00,19.649
2017-12-25 20:00:00,19.647
2017-12-26 20:00:00,19.644
2017-12-27 20:00:00,19.648
2017-12-28 20:00:00,19.631
2017-12-29 20:00:00,19.641
2017-12-30 20:00:00,19.664
2017-12-31 20:00:00,19.701
2018-01-01 20:00:00,19.716
2018-01-02 20:00:00,19.708
2018-01-03 20:00:00,19.743
2018-01-04 20:00:00,19.736
2018-01-05 20:00:00,19.724
2018-01-06 20:00:00,19.697
2018-01-07 20:00:00,19.676
2018-01-08 20:00:00,19.667
2018-01-09 20:00:00,19.663
2018-01-10 20:00:00,19.673000000000002
2018-01-11 20:00:00,19.66
2018-01-12 20:00:00,19.652
2018-01-13 20:00:00,19.648
2018-01-14 20:00:00,19.644
2018-01-15 20:00:00,19.673000000000002
2018-01-16 20:00:00,19.712
2018-01-17 20:00:00,19.732
2018-01-18 20:00:00,19.733
2018-01-19 20:00:00,19.71
2018-01-20 20:00:00,19.709
2018-01-21 20:00:00,19.697
2018-01-22 20:00:00,19.692
2018-01-23 20:00:00,19.684
2018-01-24 20:00:00,19.683
2018-01-25 20:00:00,19.687
2018-01-26 20:00:00,19.672
2018-01-27 20:00:00,19.666
2018-01-28 20:00:00,19.664
2018-01-29 20:00:00,19.678
2018-01-30 20:00:00,19.675
2018-01-31 20:00:00,19.694
2018-02-01 20:00:00,19.688
2018-02-02 20:00:00,19.706
2018-02-03 20:00:00,19.694
2018-02-04 20:00:00,19.675
2018-02-05 20:00:00,19.669
2018-02-06 20:00:00,19.66
2018-02-07 20:00:00,19.637
2018-02-08 20:00:00,19.627
2018-02-09 20:00:00,19.63
2018-02-10 20:00:00,19.636
2018-02-11 20:00:00,19.666
2018-02-12 20:00:00,19.674
2018-02-13 20:00:00,19.676
2018-02-14 20:00:00,19.659
2018-02-15 20:00:00,19.666
2018-02-16 20:00:00,19.652
2018-02-17 20:00:00,19.648
2018-02-18 20:00:00,19.639
2018-02-19 20:00:00,19.639
2018-02-20 20:00:00,19.63
2018-02-21 20:00:00,19.621
2018-02-22 20:00:00,19.618
2018-02-23 20:00:00,19.613
2018-02-24 20:00:00,19.601
2018-02-25 20:00:00,19.59
2018-02-26 20:00:00,19.587
2018-02-27 20:00:00,19.579
2018-02-28 20:00:00,19.561
2018-03-01 20:00:00,19.555
2018-03-02 20:00:00,19.558
2018-03-03 20:00:00,19.551
2018-03-04 20:00:00,19.567
2018-03-05 20:00:00,19.6
2018-03-06 20:00:00,19.6
2018-03-07 20:00:00,19.598
2018-03-08 20:00:00,19.627
2018-03-09 20:00:00,19.623
2018-03-10 20:00:00,19.639
2018-03-11 20:00:00,19.637
2018-03-12 20:00:00,19.634
2018-03-13 20:00:00,19.648
2018-03-14 20:00:00,19.639
2018-03-15 20:00:00,19.63
2018-03-16 20:00:00,19.635
2018-03-17 20:00:00,19.623
2018-03-18 20:00:00,19.605
2018-03-19 20:00:00,19.598
2018-03-20 20:00:00,19.593
2018-03-21 20:00:00,19.593
2018-03-22 20:00:00,19.615
2018-03-23 20:00:00,19.617
2018-03-24 20:00:00,19.607
2018-03-25 20:00:00,19.595
2018-03-26 20:00:00,19.589
2018-03-27 20:00:00,19.592
2018-03-28 20:00:00,19.64
2018-03-29 20:00:00,19.657
2018-03-30 20:00:00,19.656
2018-03-31 20:00:00,19.662
2018-04-01 20:00:00,19.647
2018-04-02 20:00:00,19.644
2018-04-03 20:00:00,19.638
2018-04-04 20:00:00,19.644
2018-04-05 20:00:00,19.636
2018-04-06 20:00:00,19.629
2018-04-07 20:00:00,19.618
2018-04-08 20:00:00,19.611
2018-04-09 20:00:00,19.606
2018-04-10 20:00:00,19.597
2018-04-11 20:00:00,19.584
2018-04-12 20:00:00,19.582
2018-04-13 20:00:00,19.571
2018-04-14 20:00:00,19.564
2018-04-15 20:00:00,19.582
2018-04-16 20:00:00,19.564
2018-04-17 20:00:00,19.552
2018-04-18 20:00:00,19.542
2018-04-19 20:00:00,19.538
2018-04-20 20:00:00,19.53
2018-04-21 20:00:00,19.521
2018-04-22 20:00:00,19.526
2018-04-23 20:00:00,19.516
2018-04-24 20:00:00,19.519
2018-04-25 20:00:00,19.514
2018-04-26 20:00:00,19.512
2018-04-27 20:00:00,19.505
2018-04-28 20:00:00,19.495
2018-04-29 20:00:00,19.499
2018-04-30 20:00:00,19.591
2018-05-01 20:00:00,19.576999999999998
2018-05-02 20:00:00,19.561
2018-05-03 20:00:00,19.539
2018-05-04 20:00:00,19.524
2018-05-05 20:00:00,19.505
2018-05-06 20:00:00,19.485
2018-05-07 20:00:00,19.466
2018-05-08 20:00:00,19.45
2018-05-09 20:00:00,19.432
2018-05-10 20:00:00,19.433
2018-05-11 20:00:00,19.425
2018-05-12 20:00:00,19.412
2018-05-13 20:00:00,19.495
2018-05-14 20:00:00,19.479
2018-05-15 20:00:00,19.443
2018-05-16 20:00:00,19.43
2018-05-17 20:00:00,19.416
2018-05-18 20:00:00,19.403
2018-05-19 20:00:00,19.394
2018-05-20 20:00:00,19.375
2018-05-21 20:00:00,19.352
2018-05-22 20:00:00,19.328
2018-05-23 20:00:00,19.346
2018-05-24 20:00:00,19.321
2018-05-25 20:00:00,19.314
2018-05-26 20:00:00,19.265
2018-05-27 20:00:00,19.285
2018-05-28 20:00:00,19.236
2018-05-29 20:00:00,19.241
2018-05-30 20:00:00,19.3
2018-05-31 20:00:00,19.323
2018-06-01 20:00:00,19.32
2018-06-02 20:00:00,19.331
2018-06-03 20:00:00,19.306
2018-06-04 20:00:00,19.293
2018-06-05 20:00:00,19.264
2018-06-06 20:00:00,19.211
2018-06-07 20:00:00,19.164
2018-06-08 20:00:00,19.222
2018-06-09 20:00:00,19.162
2018-06-10 20:00:00,19.138
2018-06-11 20:00:00,19.108
2018-06-12 20:00:00,19.111
2018-06-13 20:00:00,19.092
2018-06-14 20:00:00,19.093
2018-06-15 20:00:00,19.078
2018-06-16 20:00:00,19.053
2018-06-17 20:00:00,19.046
2018-06-18 20:00:00,19.079
2018-06-19 20:00:00,19.078
2018-06-20 20:00:00,19.019
2018-06-21 20:00:00,19.035
2018-06-22 20:00:00,19.087
2018-06-23 20:00:00,19.026
2018-06-24 20:00:00,19.053
2018-06-25 20:00:00,19.007
2018-06-26 20:00:00,18.98
2018-06-27 20:00:00,18.944
2018-06-28 20:00:00,18.911
2018-06-29 20:00:00,18.881
2018-06-30 20:00:00,18.849
2018-07-01 20:00:00,18.818
2018-07-02 20:00:00,18.792
2018-07-03 20:00:00,18.776
2018-07-04 20:00:00,18.756
2018-07-05 20:00:00,18.745
2018-07-06 20:00:00,18.73
2018-07-07 20:00:00,18.713
2018-07-08 20:00:00,18.704
2018-07-09 20:00:00,18.732
2018-07-10 20:00:00,18.766
2018-07-11 20:00:00,18.765
2018-07-12 20:00:00,18.717
2018-07-13 20:00:00,18.692
2018-07-14 20:00:00,18.678
2018-07-15 20:00:00,18.661
2018-07-16 20:00:00,18.644
2018-07-17 20:00:00,18.625
2018-07-18 20:00:00,18.612
2018-07-19 20:00:00,18.604
2018-07-20 20:00:00,18.588
2018-07-21 20:00:00,18.576999999999998
2018-07-22 20:00:00,18.582
2018-07-23 20:00:00,18.567
2018-07-24 20:00:00,18.548000000000002
2018-07-25 20:00:00,18.524
2018-07-26 20:00:00,18.508
2018-07-27 20:00:00,18.486
2018-07-28 20:00:00,18.661
2018-07-29 20:00:00,18.611
2018-07-30 20:00:00,18.543
2018-07-31 20:00:00,18.512
2018-08-01 20:00:00,18.496
2018-08-02 20:00:00,18.479
2018-08-03 20:00:00,18.46
2018-08-04 20:00:00,18.449
2018-08-05 20:00:00,18.445
2018-08-06 20:00:00,18.44
2018-08-07 20:00:00,18.425
2018-08-08 20:00:00,18.445
2018-08-09 20:00:00,18.538
2018-08-10 20:00:00,18.505
2018-08-11 20:00:00,18.528
2018-08-12 20:00:00,18.501
2018-08-13 20:00:00,18.55
2018-08-14 20:00:00,18.557
2018-08-15 20:00:00,18.549
2018-08-16 20:00:00,18.515
2018-08-17 20:00:00,18.576
2018-08-18 20:00:00,18.559
2018-08-19 20:00:00,18.538
2018-08-20 20:00:00,18.555
2018-08-21 20:00:00,18.554
2018-08-22 20:00:00,18.51
2018-08-23 20:00:00,18.518
2018-08-24 20:00:00,18.561
2018-08-25 20:00:00,18.725
2018-08-26 20:00:00,18.683
2018-08-27 20:00:00,18.685
2018-08-28 20:00:00,18.669
2018-08-29 20:00:00,18.655
2018-08-30 20:00:00,18.724
2018-08-31 20:00:00,18.701
2018-09-01 20:00:00,18.661
2018-09-02 20:00:00,18.631
2018-09-03 20:00:00,18.625
2018-09-04 20:00:00,18.613
2018-09-05 20:00:00,18.582
2018-09-06 20:00:00,18.628
2018-09-07 20:00:00,18.642
2018-09-08 20:00:00,18.621
2018-09-09 20:00:00,18.595
2018-09-10 20:00:00,18.603
2018-09-11 20:00:00,18.585
2018-09-12 20:00:00,18.615
2018-09-13 20:00:00,18.589
2018-09-14 20:00:00,18.573
2018-09-15 20:00:00,18.564
2018-09-16 20:00:00,18.547
2018-09-17 20:00:00,18.527
2018-09-18 20:00:00,18.489
2018-09-19 20:00:00,18.479
2018-09-20 20:00:00,18.479
2018-09-21 20:00:00,18.516
2018-09-22 20:00:00,18.69
2018-09-23 20:00:00,18.781
2018-09-24 20:00:00,18.745
2018-09-25 20:00:00,18.732
2018-09-26 20:00:00,18.696
2018-09-27 20:00:00,18.666
2018-09-28 20:00:00,18.641
2018-09-29 20:00:00,18.646
2018-09-30 20:00:00,18.651
2018-10-01 20:00:00,18.643
2018-10-02 20:00:00,18.689
2018-10-03 20:00:00,18.654
2018-10-04 20:00:00,18.663
2018-10-05 20:00:00,18.655
2018-10-06 20:00:00,18.644
2018-10-07 20:00:00,18.656
2018-10-08 20:00:00,18.66
2018-10-09 20:00:00,18.653
2018-10-10 20:00:00,18.637
2018-10-11 20:00:00,18.629
2018-10-12 20:00:00,18.61
2018-10-13 20:00:00,18.594
2018-10-14 20:00:00,18.582
2018-10-15 20:00:00,18.575
2018-10-16 20:00:00,18.574
2018-10-17 20:00:00,18.581
2018-10-18 20:00:00,18.594
2018-10-19 20:00:00,18.601
2018-10-20 20:00:00,18.611
2018-10-21 20:00:00,18.621
2018-10-22 20:00:00,18.609
2018-10-23 20:00:00,18.637
2018-10-24 20:00:00,18.654
2018-10-25 20:00:00,18.684
2018-10-26 20:00:00,18.72
2018-10-27 20:00:00,18.719
2018-10-28 20:00:00,18.721
2018-10-29 20:00:00,18.741
2018-10-30 20:00:00,18.821
2018-10-31 20:00:00,18.8
2018-11-01 20:00:00,18.803
2018-11-02 20:00:00,18.799
2018-11-03 20:00:00,18.796
2018-11-04 20:00:00,18.796
2018-11-05 20:00:00,18.796
2018-11-06 20:00:00,18.79
2018-11-07 20:00:00,18.775
2018-11-08 20:00:00,18.767
2018-11-09 20:00:00,18.781
2018-11-10 20:00:00,18.787
2018-11-11 20:00:00,18.877
2018-11-12 20:00:00,18.909
2018-11-13 20:00:00,18.886
2018-11-14 20:00:00,18.869
2018-11-15 20:00:00,18.86
2018-11-16 20:00:00,18.853
2018-11-17 20:00:00,18.847
2018-11-18 20:00:00,18.849
2018-11-19 20:00:00,18.853
2018-11-20 20:00:00,18.854
2018-11-21 20:00:00,18.84
2018-11-22 20:00:00,18.844
2018-11-23 20:00:00,18.848
2018-11-24 20:00:00,18.85
2018-11-25 20:00:00,18.855
2018-11-26 20:00:00,18.854
2018-11-27 20:00:00,18.856
2018-11-28 20:00:00,18.863
2018-11-29 20:00:00,18.892
2018-11-30 20:00:00,18.899
2018-12-01 20:00:00,18.905
2018-12-02 20:00:00,18.932
2018-12-03 20:00:00,18.972
2018-12-04 20:00:00,18.995
2018-12-05 20:00:00,18.987
2018-12-06 20:00:00,18.993
2018-12-07 20:00:00,19.108
2018-12-08 20:00:00,19.158
2018-12-09 20:00:00,19.19
2018-12-10 20:00:00,19.171
2018-12-11 20:00:00,19.156
2018-12-12 20:00:00,19.14
2018-12-13 20:00:00,19.126
2018-12-14 20:00:00,19.111
2018-12-15 20:00:00,19.107
2018-12-16 20:00:00,19.1
2018-12-17 20:00:00,19.109
2018-12-18 20:00:00,19.116
2018-12-19 20:00:00,19.108
2018-12-20 20:00:00,19.108
2018-12-21 20:00:00,19.225
2018-12-22 20:00:00,19.303
2018-12-23 20:00:00,19.366
2018-12-24 20:00:00,19.373
2018-12-25 20:00:00,19.362
2018-12-26 20:00:00,19.351
2018-12-27 20:00:00,19.341
2018-12-28 20:00:00,19.332
2018-12-29 20:00:00,19.34
2018-12-30 20:00:00,19.334
2018-12-31 20:00:00,19.33
2019-01-01 20:00:00,19.332
2019-01-02 20:00:00,19.316
2019-01-03 20:00:00,19.315
2019-01-04 20:00:00,19.317
2019-01-05 20:00:00,19.347
2019-01-06 20:00:00,19.369
2019-01-07 20:00:00,19.382
2019-01-08 20:00:00,19.412
2019-01-09 20:00:00,19.419
2019-01-10 20:00:00,19.412
2019-01-11 20:00:00,19.427
2019-01-12 20:00:00,19.458
2019-01-13 20:00:00,19.5
2019-01-14 20:00:00,19.484
2019-01-15 20:00:00,19.48
2019-01-16 20:00:00,19.479
2019-01-17 20:00:00,19.501
2019-01-18 20:00:00,19.487
2019-01-19 20:00:00,19.477
2019-01-20 20:00:00,19.457
2019-01-21 20:00:00,19.449
2019-01-22 20:00:00,19.456
2019-01-23 20:00:00,19.449
2019-01-24 20:00:00,19.439
2019-01-25 20:00:00,19.447
2019-01-26 20:00:00,19.54
2019-01-27 20:00:00,19.551
2019-01-28 20:00:00,19.559
2019-01-29 20:00:00,19.552
2019-01-30 20:00:00,19.54
2019-01-31 20:00:00,19.539
2019-02-01 20:00:00,19.536
2019-02-02 20:00:00,19.539
2019-02-03 20:00:00,19.528
2019-02-04 20:00:00,19.528
2019-02-05 20:00:00,19.525
2019-02-06 20:00:00,19.56
2019-02-07 20:00:00,19.59
2019-02-08 20:00:00,19.579
2019-02-09 20:00:00,19.573
2019-02-10 20:00:00,19.609
2019-02-11 20:00:00,19.595
2019-02-12 20:00:00,19.582
2019-02-13 20:00:00,19.568
2019-02-14 20:00:00,19.563
2019-02-15 20:00:00,19.56
2019-02-16 20:00:00,19.553
2019-02-17 20:00:00,19.549
2019-02-18 20:00:00,19.547
2019-02-19 20:00:00,19.539
2019-02-20 20:00:00,19.533
2019-02-21 20:00:00,19.539
2019-02-22 20:00:00,19.537
2019-02-23 20:00:00,19.532
2019-02-24 20:00:00,19.524
2019-02-25 20:00:00,19.523
2019-02-26 20:00:00,19.521
2019-02-27 20:00:00,19.524
2019-02-28 20:00:00,19.522
2019-03-01 20:00:00,19.522
2019-03-02 20:00:00,19.524
2019-03-03 20:00:00,19.538
2019-03-04 20:00:00,19.542
2019-03-05 20:00:00,19.529
2019-03-06 20:00:00,19.544
2019-03-07 20:00:00,19.548000000000002
2019-03-08 20:00:00,19.555
2019-03-09 20:00:00,19.581
2019-03-10 20:00:00,19.638
2019-03-11 20:00:00,19.637
2019-03-12 20:00:00,19.635
2019-03-13 20:00:00,19.646
2019-03-14 20:00:00,19.658
2019-03-15 20:00:00,19.638
2019-03-16 20:00:00,19.644
2019-03-17 20:00:00,19.642
2019-03-18 20:00:00,19.63
2019-03-19 20:00:00,19.615
2019-03-20 20:00:00,19.606
2019-03-21 20:00:00,19.602
2019-03-22 20:00:00,19.599
2019-03-23 20:00:00,19.589
2019-03-24 20:00:00,19.587
2019-03-25 20:00:00,19.597
2019-03-26 20:00:00,19.59
2019-03-27 20:00:00,19.579
2019-03-28 20:00:00,19.575
2019-03-29 20:00:00,19.571
2019-03-30 20:00:00,19.569
2019-03-31 20:00:00,19.556
2019-04-01 20:00:00,19.555
2019-04-02 20:00:00,19.558
2019-04-03 20:00:00,19.554
2019-04-04 20:00:00,19.556
2019-04-05 20:00:00,19.56
2019-04-06 20:00:00,19.553
2019-04-07 20:00:00,19.544
2019-04-08 20:00:00,19.533
2019-04-09 20:00:00,19.522
2019-04-10 20:00:00,19.51
2019-04-11 20:00:00,19.506
2019-04-12 20:00:00,19.501
2019-04-13 20:00:00,19.499
2019-04-14 20:00:00,19.495
2019-04-15 20:00:00,19.494
2019-04-16 20:00:00,19.49
2019-04-17 20:00:00,19.479
2019-04-18 20:00:00,19.47
2019-04-19 20:00:00,19.461
2019-04-20 20:00:00,19.448
2019-04-21 20:00:00,19.446
2019-04-22 20:00:00,19.437
2019-04-23 20:00:00,19.429
2019-04-24 20:00:00,19.429
2019-04-25 20:00:00,19.456
2019-04-26 20:00:00,19.449
2019-04-27 20:00:00,19.475
2019-04-28 20:00:00,19.456
2019-04-29 20:00:00,19.448
2019-04-30 20:00:00,19.441
2019-05-01 20:00:00,19.437
2019-05-02 20:00:00,19.435
2019-05-03 20:00:00,19.423
2019-05-04 20:00:00,19.431
2019-05-05 20:00:00,19.428
2019-05-06 20:00:00,19.427
2019-05-07 20:00:00,19.423
2019-05-08 20:00:00,19.432
2019-05-09 20:00:00,19.418
2019-05-10 20:00:00,19.413
2019-05-11 20:00:00,19.391
2019-05-12 20:00:00,19.376
2019-05-13 20:00:00,19.366
2019-05-14 20:00:00,19.356
2019-05-15 20:00:00,19.34
2019-05-16 20:00:00,19.337
2019-05-17 20:00:00,19.341
2019-05-18 20:00:00,19.32
2019-05-19 20:00:00,19.347
2019-05-20 20:00:00,19.344
2019-05-21 20:00:00,19.334
2019-05-22 20:00:00,19.303
2019-05-23 20:00:00,19.28
2019-05-24 20:00:00,19.253
2019-05-25 20:00:00,19.238
2019-05-26 20:00:00,19.226
2019-05-27 20:00:00,19.258
2019-05-28 20:00:00,19.302
2019-05-29 20:00:00,19.267
2019-05-30 20:00:00,19.261
2019-05-31 20:00:00,19.226
2019-06-01 20:00:00,19.194
2019-06-02 20:00:00,19.151
2019-06-03 20:00:00,19.174
2019-06-04 20:00:00,19.139
2019-06-05 20:00:00,19.099
2019-06-06 20:00:00,19.194
2019-06-07 20:00:00,19.178
2019-06-08 20:00:00,19.171
2019-06-09 20:00:00,19.117
2019-06-10 20:00:00,19.158
2019-06-11 20:00:00,19.195
2019-06-12 20:00:00,19.269
2019-06-13 20:00:00,19.233
2019-06-14 20:00:00,19.185
2019-06-15 20:00:00,19.205
2019-06-16 20:00:00,19.157
2019-06-17 20:00:00,19.099
2019-06-18 20:00:00,19.051
2019-06-19 20:00:00,19.102
2019-06-20 20:00:00,19.098
2019-06-21 20:00:00,19.036
2019-06-22 20:00:00,18.991
2019-06-23 20:00:00,18.94
2019-06-24 20:00:00,18.892
2019-06-25 20:00:00,18.85
2019-06-26 20:00:00,18.832
2019-06-27 20:00:00,18.819
2019-06-28 20:00:00,18.801
2019-06-29 20:00:00,18.767
2019-06-30 20:00:00,18.739
2019-07-01 20:00:00,18.74
2019-07-02 20:00:00,18.73
2019-07-03 20:00:00,18.726
2019-07-04 20:00:00,18.719
2019-07-05 20:00:00,18.708
2019-07-06 20:00:00,18.74
2019-07-07 20:00:00,18.743
2019-07-08 20:00:00,18.752
2019-07-09 20:00:00,18.716
2019-07-10 20:00:00,18.723
2019-07-11 20:00:00,18.831
2019-07-12 20:00:00,18.893
2019-07-13 20:00:00,18.874
2019-07-14 20:00:00,18.865
2019-07-15 20:00:00,18.843
2019-07-16 20:00:00,18.859
2019-07-17 20:00:00,18.806
2019-07-18 20:00:00,18.75
2019-07-19 20:00:00,18.715
2019-07-20 20:00:00,18.727
2019-07-21 20:00:00,18.681
2019-07-22 20:00:00,18.655
2019-07-23 20:00:00,18.617
2019-07-24 20:00:00,18.575
2019-07-25 20:00:00,18.546
2019-07-26 20:00:00,18.512
2019-07-27 20:00:00,18.502
2019-07-28 20:00:00,18.507
2019-07-29 20:00:00,18.51
2019-07-30 20:00:00,18.485
2019-07-31 20:00:00,18.523
2019-08-01 20:00:00,18.536
2019-08-02 20:00:00,18.565
2019-08-03 20:00:00,18.569
2019-08-04 20:00:00,18.514
2019-08-05 20:00:00,18.494
2019-08-06 20:00:00,18.473
2019-08-07 20:00:00,18.467
2019-08-08 20:00:00,18.46
2019-08-09 20:00:00,18.593
2019-08-10 20:00:00,18.542
2019-08-11 20:00:00,18.497
2019-08-12 20:00:00,18.589
2019-08-13 20:00:00,18.632
2019-08-14 20:00:00,18.584
2019-08-15 20:00:00,18.701
2019-08-16 20:00:00,18.65
2019-08-17 20:00:00,18.718
2019-08-18 20:00:00,18.775
2019-08-19 20:00:00,18.716
2019-08-20 20:00:00,18.704
2019-08-21 20:00:00,18.684
2019-08-22 20:00:00,18.637
2019-08-23 20:00:00,18.605
2019-08-24 20:00:00,18.554
2019-08-25 20:00:00,18.527
2019-08-26 20:00:00,18.494
2019-08-27 20:00:00,18.461
2019-08-28 20:00:00,18.443
2019-08-29 20:00:00,18.588
2019-08-30 20:00:00,18.557
2019-08-31 20:00:00,18.525
2019-09-01 20:00:00,18.544
2019-09-02 20:00:00,18.525
2019-09-03 20:00:00,18.547
2019-09-04 20:00:00,18.566
2019-09-05 20:00:00,18.562
2019-09-06 20:00:00,18.539
2019-09-07 20:00:00,18.585
2019-09-08 20:00:00,18.625
2019-09-09 20:00:00,18.603
2019-09-10 20:00:00,18.571
2019-09-11 20:00:00,18.625
2019-09-12 20:00:00,18.626
2019-09-13 20:00:00,18.58
2019-09-14 20:00:00,18.567
2019-09-15 20:00:00,18.555
2019-09-16 20:00:00,18.669
2019-09-17 20:00:00,18.639
